"PROVIDER_ID","HOSPITAL_NAME","ADDRESS","CITY","STATE","ZIP_CODE","COUNTY","PHONE_NUMBER"
"50726",STANISLAUS SURGICAL HOSPITAL,"1421 OAKDALE ROAD",MODESTO,CA,"95355",STANISLAUS,"2095722700"
"50224",HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,"92663",ORANGE,"9497644624"
"50140",KAISER FOUNDATION HOSPITAL FONTANA,"9961 SIERRA AVE",FONTANA,CA,"92335",SAN BERNARDINO,"9094275500"
"50351",TORRANCE MEMORIAL MEDICAL CENTER,"3330 LOMITA BLVD",TORRANCE,CA,"90509",LOS ANGELES,"3103259110"
"50245",ARROWHEAD REGIONAL MEDICAL CENTER,"400 NORTH PEPPER AVENUE",COLTON,CA,"92324",SAN BERNARDINO,"9095801000"
"50516",MERCY SAN JUAN MEDICAL CENTER,"6501 COYLE AVE",CARMICHAEL,CA,"95608",SACRAMENTO,"9165375000"
"50537",SUTTER DAVIS HOSPITAL,"2000 SUTTER PLACE",DAVIS,CA,"95616",YOLO,"5307566440"
"50517",VICTOR VALLEY GLOBAL MEDICAL CENTER,"15248 11TH ST",VICTORVILLE,CA,"92392",SAN BERNARDINO,"7602458691"
"50281",ALHAMBRA HOSPITAL MEDICAL CENTER,"100 S RAYMOND AVE",ALHAMBRA,CA,"91801",LOS ANGELES,"6265701606"
"50231",POMONA VALLEY HOSPITAL MEDICAL CENTER,"1798 N GAREY AVE",POMONA,CA,"91767",LOS ANGELES,"9098659500"
"120026",PALI MOMI MEDICAL CENTER,"98-1079 MOANALUA ROAD",AIEA,HI,"96701",HONOLULU,"8084866000"
"50315",KERN MEDICAL CENTER,"1700 MOUNT VERNON AVENUE",BAKERSFIELD,CA,"93306",KERN,"6613262000"
"50353",PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,"4101 TORRANCE BLVD",TORRANCE,CA,"90503",LOS ANGELES,"3105407676"
"110115",WELLSTAR ATLANTA MEDICAL CENTER,"303 PARKWAY DRIVE, NE",ATLANTA,GA,"30312",FULTON,"4042654000"
"110113",BURKE MEDICAL CENTER,"351 SOUTH LIBERTY STREET",WAYNESBORO,GA,"30830",BURKE,"7065544435"
"50290",PROVIDENCE SAINT JOHN'S HEALTH CENTER,"2121 SANTA MONICA BLVD",SANTA MONICA,CA,"90404",LOS ANGELES,"3108295511"
"50534",JOHN F KENNEDY MEMORIAL HOSPITAL,"47111 MONROE STREET",INDIO,CA,"92201",RIVERSIDE,"7603476191"
"50590",METHODIST HOSPITAL OF SACRAMENTO,"7500 HOSPITAL DRIVE",SACRAMENTO,CA,"95823",SACRAMENTO,"9164236010"
"50714",SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,"2900 CHANTICLEER AVENUE",SANTA CRUZ,CA,"95065",SANTA CRUZ,"8314772200"
"50234",SHARP CORONADO HOSPITAL AND HLTHCR CTR,"250 PROSPECT PLACE",CORONADO,CA,"92118",SAN DIEGO,"6194356251"
"50541",KAISER FOUNDATION HOSPITAL - REDWOOD CITY,"1100 VETERANS BOULEVARD",REDWOOD CITY,CA,"94063",SAN MATEO,"6502992000"
"370114","ST JOHN MEDICAL CENTER, INC","1923 SOUTH UTICA AVENUE",TULSA,OK,"74104",TULSA,"9187443131"
"50506",SIERRA VISTA REGIONAL MEDICAL CENTER,"1010 MURRAY ST",SAN LUIS OBISPO,CA,"93405",SAN LUIS OBISPO,"8505467600"
"100315",VIERA HOSPITAL,"8745 N WICKHAM RD",MELBOURNE,FL,"32940",BREVARD,"3214349000"
"50457",ST MARY'S MEDICAL CENTER,"450 STANYAN ST",SAN FRANCISCO,CA,"94117",SAN FRANCISCO,"4156681000"
"50236",SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,"2975 N SYCAMORE DR",SIMI VALLEY,CA,"93065",VENTURA,"8059556000"
"111311",OPTIM MEDICAL CENTER - JENKINS,"931 EAST WINTHROPE AVENUE",MILLEN,GA,"30442",JENKINS,"4784784221"
"110030",CARTERSVILLE MEDICAL CENTER,"960 JOE FRANK HARRIS PARKWAY",CARTERSVILLE,GA,"30120",BARTOW,"7703878182"
"50663",LOS ANGELES COMMUNITY HOSPITAL,"4081 E OLYMPIC BLVD",LOS ANGELES,CA,"90023",LOS ANGELES,"3232670477"
"61317",GRAND RIVER MEDICAL CENTER,"501 AIRPORT ROAD",RIFLE,CO,"81650",GARFIELD,"9706251510"
"50754",MENLO PARK SURGICAL HOSPITAL,"570 WILLOW ROAD",MENLO PARK,CA,"94025",SAN MATEO,"6503248500"
"50755",SHERMAN OAKS HOSPITAL,"4929 VAN NUYS BLVD",SHERMAN OAKS,CA,"91403",LOS ANGELES,"8189817111"
"60001",NORTH COLORADO MEDICAL CENTER,"1801 16TH STREET",GREELEY,CO,"80631",WELD,"9708104121"
"61308",SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,"19021 US HWY 285",LA JARA,CO,"81140",CONEJOS,"7192745121"
"61322",HEART OF THE ROCKIES REGIONAL MEDICAL CENTER,"1000 RUSH DRIVE",SALIDA,CO,"81201",CHAFFEE,"7195302200"
"60003",LONGMONT UNITED HOSPITAL,"1950 MOUNTAIN VIEW AVENUE",LONGMONT,CO,"80501",BOULDER,"3036515111"
"60023",ST MARYS  MEDICAL CENTER,"2635 N 7TH STREET",GRAND JUNCTION,CO,"81502",MESA,"9702981950"
"50760",KAISER FOUNDATION HOSPITAL - ANTIOCH,"4501 SAND CREEK ROAD",ANTIOCH,CA,"94531",CONTRA COSTA,"9258136500"
"51335",BEAR VALLEY COMMUNITY HOSPITAL,"41870 GARSTIN DR",BIG BEAR LAKE,CA,"92315",SAN BERNARDINO,"9098666501"
"50139",KAISER FOUNDATION HOSPITAL - DOWNEY,"9333 IMPERIAL HIGHWAY",DOWNEY,CA,"90242",LOS ANGELES,"5624616007"
"50744",ANAHEIM GLOBAL MEDICAL CENTER,"1025 S ANAHEIM BLVD",ANAHEIM,CA,"92805",ORANGE,"7145336220"
"50778",LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,"11234 ANDERSON STREET SUITE A",LOMA LINDA,CA,"92354",SAN BERNARDINO,"9095588000"
"50393",PIH HOSPITAL - DOWNEY,"11500 BROOKSHIRE AVENUE",DOWNEY,CA,"90241",LOS ANGELES,"5269045000"
"50394",COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA,"147 N BRENT ST",VENTURA,CA,"93003",VENTURA,"8056525011"
"370020",MERCY HOSPITAL ADA,"430 NORTH MONTE VISTA",ADA,OK,"74820",PONTOTOC,"5803322323"
"50745",CHAPMAN GLOBAL MEDICAL CENTER,"2601 E CHAPMAN AVE",ORANGE,CA,"92869",ORANGE,"7146330011"
"51326",PLUMAS DISTRICT HOSPITAL,"1065 BUCKS LAKE ROAD",QUINCY,CA,"95971",PLUMAS,"5302832121"
"50780",FOOTHILL REGIONAL MEDICAL CENTER,"14662 NEWPORT AVE",TUSTIN,CA,"92780",ORANGE,"7146197700"
"60011",DENVER HEALTH MEDICAL CENTER,"777 BANNOCK ST",DENVER,CO,"80204",DENVER,"3036024930"
"60014",PRESBYTERIAN ST LUKES MEDICAL CENTER,"1719 E 19TH AVE",DENVER,CO,"80218",DENVER,"3038396000"
"50133",RIDEOUT MEMORIAL HOSPITAL,"726 4TH ST",MARYSVILLE,CA,"95901",YUBA,"5307494300"
"51300",EASTERN PLUMAS HOSPITAL - PORTOLA CAMPUS,"500 FIRST AVENUE",PORTOLA,CA,"96122",PLUMAS,"5308324277"
"130002",ST LUKE'S MAGIC VALLEY RMC,"801 POLE LINE ROAD WEST",TWIN FALLS,ID,"83301",TWIN FALLS,"2088141000"
"100055",FLORIDA HOSPITAL NORTH PINELLAS,"1395 S PINELLAS AVE",TARPON SPRINGS,FL,"34689",PINELLAS,"7279425000"
"140089",MC DONOUGH DISTRICT HOSPITAL,"525 EAST GRANT STREET",MACOMB,IL,"61455",MCDONOUGH,"3098334101"
"100156",LAKE CITY MEDICAL CENTER,"340 NW COMMERCE DR",LAKE CITY,FL,"32055",COLUMBIA,"3867199000"
"140091",THE CARLE FOUNDATION HOSPITAL,"611 WEST PARK STREET",URBANA,IL,"61801",CHAMPAIGN,"2173833311"
"140200",ELMHURST MEMORIAL HOSPITAL,"155 EAST BRUSH HILL ROAD",ELMHURST,IL,"60126",DUPAGE,"6308331400"
"100292",SACRED HEART HOSPITAL ON THE EMERALD COAST,"7800 US HWY 98 W",MIRAMAR BEACH,FL,"32550",WALTON,"8502783600"
"80003",ST FRANCIS HOSPITAL,"7TH AND CLAYTON STS",WILMINGTON,DE,"19805",NEW CASTLE,"3024214100"
"90011",MEDSTAR WASHINGTON HOSPITAL CENTER,"110 IRVING ST NW",WASHINGTON,DC,"20010",DISTRICT OF COLUMBIA,"2028777000"
"121304",KAHUKU MEDICAL CENTER,"56-117 PUALALEA STREET",KAHUKU,HI,"96731",HONOLULU,"8082939221"
"121302",KOHALA HOSPITAL,"54-383 HOSPITAL ROAD",KAPAAU,HI,"96755",HAWAII,"8088896211"
"121303",MOLOKAI GENERAL HOSPITAL,"280 HOME OLU PLACE",KAUNAKAKAI,HI,"96748",MAUI,"8085535331"
"70031",GRIFFIN HOSPITAL,"130 DIVISION ST",DERBY,CT,"6418",NEW HAVEN,"2037327500"
"100046",FLORIDA HOSPITAL ZEPHYRHILLS,"7050 GALL BLVD",ZEPHYRHILLS,FL,"33541",PASCO,"8137880411"
"100161",CENTRAL FLORIDA REGIONAL HOSPITAL,"1401 W SEMINOLE BLVD",SANFORD,FL,"32771",SEMINOLE,"4073214500"
"100047",BAYFRONT HEALTH PUNTA GORDA,"809 E MARION AVE",PUNTA GORDA,FL,"33950",CHARLOTTE,"9416393131"
"100267",ENGLEWOOD COMMUNITY HOSPITAL,"700 MEDICAL BLVD",ENGLEWOOD,FL,"34223",SARASOTA,"9414756571"
"100009",UNIVERSITY OF MIAMI HOSPITAL,"1400 NW 12TH AVE",MIAMI,FL,"33136",MIAMI-DADE,"3053255511"
"100092",WUESTHOFF MEDICAL CENTER-ROCKLEDGE,"110 LONGWOOD AVE",ROCKLEDGE,FL,"32955",BREVARD,"3216372603"
"100088",BAPTIST MEDICAL CENTER JACKSONVILLE,"800 PRUDENTIAL DR",JACKSONVILLE,FL,"32207",DUVAL,"9042022000"
"100168",BOCA RATON REGIONAL HOSPITAL,"800 MEADOWS RD",BOCA RATON,FL,"33486",PALM BEACH,"5613625002"
"123300",KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,"1319 PUNAHOU STREET",HONOLULU,HI,"96826",HONOLULU,"8089836000"
"70040",HEBREW HOME AND HOSPITAL INC,"1 ABRAHMS BOULEVARD",WEST HARTFORD,CT,"6117",HARTFORD,"8605233800"
"131326",CASSIA REGIONAL MEDICAL CENTER,"1501 HILAND AVENUE",BURLEY,ID,"83318",CASSIA,"2086784444"
"140189",SARAH BUSH LINCOLN HEALTH CENTER,"1000 HEALTH CENTER DRIVE P O BOX 372",MATTOON,IL,"61938",COLES,"2172582572"
"140114",SWEDISH COVENANT HOSPITAL,"5145 N CALIFORNIA AVE",CHICAGO,IL,"60625",COOK,"7738788200"
"140115",THOREK MEMORIAL HOSPITAL,"850 W IRVING PARK RD",CHICAGO,IL,"60613",COOK,"3125256780"
"100246",LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,"1700 S 23RD ST",FORT PIERCE,FL,"34950",SAINT LUCIE,"7724614000"
"131328",BONNER GENERAL HOSPITAL,"520 NORTH THIRD AVENUE",SANDPOINT,ID,"83864",BONNER,"2082631441"
"140002",ALTON MEMORIAL HOSPITAL,ONE MEMORIAL DRIVE,ALTON,IL,"62002",MADISON,"6184637300"
"100017",HALIFAX HEALTH MEDICAL CENTER,"303 N CLYDE MORRIS BLVD",DAYTONA BEACH,FL,"32114",VOLUSIA,"3862544000"
"110034",AU MEDICAL CENTER,"1120 15TH STREET",AUGUSTA,GA,"30912",RICHMOND,"7067216569"
"110189",FANNIN REGIONAL HOSPITAL,"2855 OLD HIGHWAY 5 NORTH",BLUE RIDGE,GA,"30513",FANNIN,"7066323711"
"100107",LEHIGH REGIONAL MEDICAL CENTER,"1500 LEE BLVD",LEHIGH ACRES,FL,"33936",LEE,"2393692101"
"110007",PHOEBE PUTNEY MEMORIAL HOSPITAL,"417 THIRD AVENUE",ALBANY,GA,"31703",DOUGHERTY,"2293124068"
"100025",SACRED HEART HOSPITAL,"5151 N 9TH AVE",PENSACOLA,FL,"32504",ESCAMBIA,"8504167000"
"110192",EASTSIDE MEDICAL CENTER,"1700 MEDICAL WAY",SNELLVILLE,GA,"30078",GWINNETT,"7707362498"
"100125",HOMESTEAD HOSPITAL,"975 BAPTIST WAY",HOMESTEAD,FL,"33033",MIAMI-DADE,"7862438000"
"101302",CAMPBELLTON-GRACEVILLE HOSPITAL,"5429 COLLEGE DR",GRACEVILLE,FL,"32440",JACKSON,"8502637201"
"111332",BROOKS COUNTY HOSPITAL,"903 N COURT ST",QUITMAN,GA,"31643",BROOKS,"9122636309"
"100256",REGIONAL MEDICAL CENTER BAYONET POINT,"14000 FIVAY RD",HUDSON,FL,"34667",PASCO,"7278192929"
"100038",MEMORIAL REGIONAL HOSPITAL,"3501 JOHNSON ST",HOLLYWOOD,FL,"33021",BROWARD,"9549872000"
"110015",TANNER MEDICAL CENTER VILLA RICA,"601 DALLAS HIGHWAY",VILLA RICA,GA,"30180",CARROLL,"7704563101"
"110201",COLISEUM NORTHSIDE HOSPITAL,"400 CHARTER BOULEVARD",MACON,GA,"31210",BIBB,"4787578200"
"100035",MANATEE MEMORIAL HOSPITAL,"206 2ND ST E",BRADENTON,FL,"34208",MANATEE,"9417465111"
"140007",PRESENCE SAINT JOSEPH MEDICAL CENTER,"333 N MADISON",JOLIET,IL,"60435",WILL,"8157257133"
"140124",JOHN H STROGER JR HOSPITAL,"1901 W HARRISON ST",CHICAGO,IL,"60612",COOK,"3128646000"
"131310",ST LUKE'S JEROME,"709 NORTH LINCOLN AVENUE",JEROME,ID,"83338",JEROME,"2088149500"
"131309",CARIBOU MEMORIAL HOSPITAL,"300 SOUTH 3RD WEST",SODA SPRINGS,ID,"83276",CARIBOU,"2085473341"
"140177",JACKSON PARK HOSPITAL,"7531 S STONY ISLAND AVE",CHICAGO,IL,"60649",COOK,"7739477500"
"140033",VISTA MEDICAL CENTER WEST,"2615 WASHINGTON ST",WAUKEGAN,IL,"60085",LAKE,"8472493900"
"131303",NELL J REDFIELD MEMORIAL HOSPITAL,"150 NORTH 200 WEST",MALAD,ID,"83252",ONEIDA,"2087662231"
"10019",HELEN KELLER MEMORIAL HOSPITAL,"1300 SOUTH MONTGOMERY AVENUE",SHEFFIELD,AL,"35660",COLBERT,"2563864556"
"10073",CLAY COUNTY HOSPITAL,"83825 HIGHWAY 9    P O BOX 1270",ASHLAND,AL,"36251",CLAY,"2563542131"
"10024",JACKSON HOSPITAL & CLINIC INC,"1725 PINE STREET",MONTGOMERY,AL,"36106",MONTGOMERY,"3342938000"
"10040",GADSDEN REGIONAL MEDICAL CENTER,"1007 GOODYEAR AVENUE",GADSDEN,AL,"35903",ETOWAH,"2564944000"
"10046",RIVERVIEW REGIONAL MEDICAL CENTER,"600 SOUTH THIRD STREET",GADSDEN,AL,"35901",ETOWAH,"2565435200"
"10047",GEORGIANA MEDICAL CENTER,"515 N MIRANDA AVENUE",GEORGIANA,AL,"36033",BUTLER,"3343762205"
"10099",D W MCMILLAN MEMORIAL HOSPITAL,"1301 BELLEVILLE AVENUE",BREWTON,AL,"36426",ESCAMBIA,"2518678061"
"10110",BULLOCK COUNTY HOSPITAL,"102 WEST CONECUH AVENUE",UNION SPRINGS,AL,"36089",BULLOCK,"3347382140"
"10089",WALKER BAPTIST MEDICAL CENTER,"3400 HIGHWAY 78 EAST",JASPER,AL,"35502",WALKER,"2053874000"
"10158",RUSSELLVILLE HOSPITAL,"15155 HIGHWAY 43",RUSSELLVILLE,AL,"35653",FRANKLIN,"2563321611"
"10125",LAKELAND COMMUNITY HOSPITAL,"42024 HIGHWAY 195 E",HALEYVILLE,AL,"35565",WINSTON,"2054857117"
"10129",NORTH BALDWIN INFIRMARY,"1815 HAND AVENUE",BAY MINETTE,AL,"36507",BALDWIN,"2519375521"
"10139",BROOKWOOD MEDICAL CENTER,"2010 BROOKWOOD MEDICAL CENTER DRIVE",BIRMINGHAM,AL,"35209",JEFFERSON,"2058771000"
"10146",RMC JACKSONVILLE,"1701 SOUTH PELHAM ROAD",JACKSONVILLE,AL,"36265",CALHOUN,"2567824538"
"30055",KINGMAN REGIONAL MEDICAL CENTER,"3269 STOCKTON HILL ROAD",KINGMAN,AZ,"86409",MOHAVE,"9287572101"
"30084",CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,"86503",APACHE,"9286747001"
"30002",BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,"1111 EAST MCDOWELL ROAD",PHOENIX,AZ,"85006",MARICOPA,"6022392000"
"30014",JOHN C. LINCOLN MEDICAL CENTER,"250 EAST DUNLAP AVENUE",PHOENIX,AZ,"85020",MARICOPA,"6028706060"
"30094",ABRAZO ARROWHEAD CAMPUS,"18701 NORTH 67TH AVENUE",GLENDALE,AZ,"85308",MARICOPA,"6235611000"
"30093",BANNER DEL E. WEBB MEDICAL CENTER,"14502 WEST MEEKER BOULEVARD",SUN CITY WEST,AZ,"85375",MARICOPA,"6235244000"
"30071",FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,"86504",APACHE,"9287298000"
"30137",GREEN VALLEY HOSPITAL,"4455 SOUTH I-19 FRONTAGE ROAD",GREEN VALLEY,AZ,"85614",PIMA,"5203934710"
"31304",PAGE HOSPITAL,"501 NORTH NAVAJO DRIVE",PAGE,AZ,"86040",COCONINO,"9286452424"
"40088",MEDICAL CENTER SOUTH ARKANSAS,"700 WEST GROVE STREET",EL DORADO,AR,"71731",UNION,"8708632000"
"40039",ARKANSAS METHODIST MEDICAL CENTER,"900 WEST KINGSHIGHWAY",PARAGOULD,AR,"72450",GREENE,"8702397000"
"40001",SILOAM SPRINGS REGIONAL HOSPITAL,"603 NORTH PROGRESS AVENUE",SILOAM SPRINGS,AR,"72761",BENTON,"4795244141"
"40014",WHITE COUNTY MEDICAL CENTER,"3214 EAST RACE AVENUE",SEARCY,AR,"72143",WHITE,"5012783100"
"40015",MENA REGIONAL HEALTH SYSTEM,"311 NORTH MORROW STREET",MENA,AR,"71953",POLK,"4793946100"
"40137",ST VINCENT MEDICAL CENTER/NORTH,"2215 WILDWOOD AVENUE",SHERWOOD,AR,"72120",PULASKI,"5015527100"
"40071",JEFFERSON REGIONAL MEDICAL CENTER,"1600 WEST 40TH AVENUE",PINE BLUFF,AR,"71603",JEFFERSON,"8705417100"
"41306",COMMUNITY MEDICAL CENTER IZARD COUNTY,"103 GRASSE STREET",CALICO ROCK,AR,"72519",IZARD,"8702973726"
"50211",ALAMEDA HOSPITAL,"2070 CLINTON AVENUE",ALAMEDA,CA,"94501",ALAMEDA,"5105223700"
"50376",LAC/HARBOR-UCLA MED CENTER,"1000 W CARSON ST",TORRANCE,CA,"90502",LOS ANGELES,"3102222101"
"50300",ST MARY MEDICAL CENTER,"18300 HIGHWAY 18",APPLE VALLEY,CA,"92307",SAN BERNARDINO,"7602422311"
"50510",KAISER FOUNDATION HOSPITAL,"99 MONTECILLO RD",SAN RAFAEL,CA,"94903",MARIN,"4154442000"
"60112",SKY RIDGE MEDICAL CENTER,"10101 RIDGE GATE PARKWAY",LONE TREE,CO,"80124",DOUGLAS,"7202251000"
"61306",LINCOLN COMMUNITY HOSPITAL,"111 6TH ST",HUGO,CO,"80821",LINCOLN,"7197432421"
"60049",YAMPA VALLEY MEDICAL CENTER,"1024 CENTRAL PARK DR",STEAMBOAT SPRINGS,CO,"80487",ROUTT,"9708791322"
"60113",CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL,"7700 S BROADWAY",LITTLETON,CO,"80122",ARAPAHOE,"3037305888"
"51319",MERCY MEDICAL CENTER MT SHASTA,"914 PINE STREET",MOUNT SHASTA,CA,"96067",SISKIYOU,"5309266111"
"50775",TEMECULA VALLEY HOSPITAL,"31700 TEMECULA PKWY",TEMECULA,CA,"92592",RIVERSIDE,"9513312200"
"51302",SOUTHERN INYO HOSPITAL,"501 EAST LOCUST STREET",LONE PINE,CA,"93545",INYO,"7608765501"
"61328",PAGOSA SPRINGS MEDICAL CENTER,"95 SOUTH PAGOSA BOULEVARD",PAGOSA SPRINGS,CO,"81147",ARCHULETA,"9707313700"
"60125",CASTLE ROCK ADVENTIST HOSPITAL,"2350 MEADOWS BLVD",CASTLE ROCK,CO,"80109",DOUGLAS,"7204552500"
"60020",PARKVIEW MEDICAL CENTER INC,"400 W 16TH STREET",PUEBLO,CO,"81003",PUEBLO,"7195844000"
"51311",ORCHARD HOSPITAL,"240 SPRUCE STREET",GRIDLEY,CA,"95948",BUTTE,"5308465671"
"51310",FRANK R HOWARD MEMORIAL HOSPITAL,"1 MARCELA DR",WILLITS,CA,"95490",MENDOCINO,"7074563031"
"61319",ST VINCENT HOSPITAL GENERAL DISTRICT,"822 W 4TH STREET",LEADVILLE,CO,"80461",LAKE,"7194860230"
"50561",KAISER FOUNDATION HOSPITAL - WEST LA,"6041 CADILLAC AVE",LOS ANGELES,CA,"90034",LOS ANGELES,"2138572201"
"61310",SEDGWICK COUNTY MEMORIAL HOSPITAL,"900 CEDAR STREET",JULESBURG,CO,"80737",SEDGWICK,"9704743323"
"60065",NORTH SUBURBAN MEDICAL CENTER,"9191 GRANT ST",THORNTON,CO,"80229",ADAMS,"3034517800"
"60071",DELTA COUNTY MEMORIAL HOSPITAL,"1501 E 3RD STREET",DELTA,CO,"81416",DELTA,"9708747681"
"50138",KAISER FOUNDATION HOSPITAL - LOS ANGELES,"4867 SUNSET BLVD",LOS ANGELES,CA,"90027",LOS ANGELES,"3237834011"
"50257",GOOD SAMARITAN HOSPITAL,"901 OLIVE DRIVE",BAKERSFIELD,CA,"93308",KERN,"6613994461"
"50764",SHASTA REGIONAL MEDICAL CENTER,"1100 BUTTE ST",REDDING,CA,"96001",SHASTA,"5302445454"
"61311",SOUTHEAST COLORADO HOSPITAL,"373 E TENTH AVE",SPRINGFIELD,CO,"81073",BACA,"7195234501"
"61315",YUMA DISTRICT HOSPITAL,"1000 WEST 8TH AVENUE",YUMA,CO,"80759",YUMA,"9708485405"
"60100","MEDICAL CENTER OF AURORA, THE","1501 S POTOMAC ST",AURORA,CO,"80012",ARAPAHOE,"3036952600"
"50570",FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,"17100 EUCLID STREET",FOUNTAIN VALLEY,CA,"92708",ORANGE,"7149667200"
"61302",COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,"300 WEST OTTLEY AVENUE",FRUITA,CO,"81521",MESA,"9708589871"
"50417",SUTTER COAST HOSPITAL,"800 E WASHINGTON BLVD",CRESCENT CITY,CA,"95531",DEL NORTE,"7074648880"
"51315",TRINITY HOSPITAL,"60 EASTER AVENUE",WEAVERVILLE,CA,"96093",TRINITY,"5306235541"
"51316",FAIRCHILD MEDICAL CENTER,"444 BRUCE STREET",YREKA,CA,"96097",SISKIYOU,"5308424121"
"61325",PIONEERS MEDICAL CENTER,"100 PIONEERS MEDICAL CENTER DRIVE",MEEKER,CO,"81641",RIO BLANCO,"9708785047"
"60012",CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,"1008 MINNEQUA AVE",PUEBLO,CO,"81004",PUEBLO,"7195574000"
"50136",PETALUMA VALLEY HOSPITAL,"400 N MCDOWELL BLVD",PETALUMA,CA,"94954",SONOMA,"7077781111"
"61314","MEMORIAL HOSPITAL, THE","750 HOSPITAL LOOP",CRAIG,CO,"81625",MOFFAT,"9708249411"
"50132",SAN GABRIEL VALLEY MEDICAL CENTER,"438 W LAS TUNAS DRIVE",SAN GABRIEL,CA,"91776",LOS ANGELES,"6262895454"
"61326",PIKES PEAK REGIONAL HOSPITAL,"16420 HIGHWAY 24",WOODLAND PARK,CO,"80863",TELLER,"7196879999"
"100081",HEALTHMARK REGIONAL MEDICAL CENTER,"4413 US HWY 331 S",DEFUNIAK SPRINGS,FL,"32435",WALTON,"8509514500"
"100043",MEASE DUNEDIN HOSPITAL,"601 MAIN ST",DUNEDIN,FL,"34698",PINELLAS,"7277331111"
"140197",METHODIST HOSPITAL OF CHICAGO,"5025 N PAULINA STREET",CHICAGO,IL,"60640",COOK,"7732719040"
"100002",BETHESDA HOSPITAL EAST,"2815 S SEACREST BLVD",BOYNTON BEACH,FL,"33435",PALM BEACH,"5617377733"
"100087",SARASOTA MEMORIAL HOSPITAL,"1700 S TAMIAMI TRL",SARASOTA,FL,"34239",SARASOTA,"9419179000"
"70034",NORWALK HOSPITAL ASSOCIATION,"24 STEVENS STREET",NORWALK,CT,"6856",FAIRFIELD,"2038522000"
"100044",MARTIN MEDICAL CENTER,"200 SE HOSPITAL AVE",STUART,FL,"34995",MARTIN,"7722875200"
"100157",LAKELAND REGIONAL MEDICAL CENTER,"1324 LAKELAND HILLS BLVD",LAKELAND,FL,"33805",POLK,"8636871100"
"100187",PALMETTO GENERAL HOSPITAL,"2001 W 68TH ST",HIALEAH,FL,"33016",MIAMI-DADE,"3058235000"
"140095",SAINT ANTHONY HOSPITAL,"2875 WEST 19TH STREET",CHICAGO,IL,"60623",COOK,"7735211710"
"140209",METHODIST MEDICAL CENTER OF ILLINOIS,"221 N E GLEN OAK AVE",PEORIA,IL,"61636",PEORIA,"3096725522"
"100070",VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,"540 THE RIALTO",VENICE,FL,"34285",SARASOTA,"9414857711"
"100173",FLORIDA HOSPITAL TAMPA,"3100 E FLETCHER AVE",TAMPA,FL,"33613",HILLSBOROUGH,"8136157200"
"140103",ST BERNARD HOSPITAL,"326 W 64TH ST",CHICAGO,IL,"60621",COOK,"7739623900"
"100258",DELRAY MEDICAL CENTER,"5352 LINTON BLVD",DELRAY BEACH,FL,"33484",PALM BEACH,"5614984440"
"100253",JUPITER MEDICAL CENTER,"1210 S OLD DIXIE HWY",JUPITER,FL,"33458",PALM BEACH,"5617472234"
"140211",DELNOR COMMUNITY HOSPITAL,"300 RANDALL RD",GENEVA,IL,"60134",KANE,"6302083000"
"90003",HOWARD UNIVERSITY HOSPITAL,"2041 GEORGIA AVE NW",WASHINGTON,DC,"20060",DISTRICT OF COLUMBIA,"2027456100"
"100052",WINTER HAVEN HOSPITAL,"200 AVE F NE",WINTER HAVEN,FL,"33881",POLK,"8632931121"
"140116",CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,"4201 MEDICAL CENTER DRIVE",MCHENRY,IL,"60050",MCHENRY,"8153445000"
"110001",HAMILTON MEDICAL CENTER,"1200 MEMORIAL DRIVE",DALTON,GA,"30720",WHITFIELD,"7062726105"
"110132",MEMORIAL HOSPITAL AND MANOR,"1500 E SHOTWELL STREET",BAINBRIDGE,GA,"39819",DECATUR,"2292463500"
"110190",FLINT RIVER COMMUNITY HOSPITAL,"509 SUMTER STREET, BOX 770",MONTEZUMA,GA,"31063",MACON,"4784723100"
"101311",MADISON COUNTY MEMORIAL HOSPITAL,"224 NW CRANE AVE",MADISON,FL,"32340",MADISON,"8509732271"
"111329",ST MARY'S GOOD SAMARITAN HOSPITAL,"5401 LAKE OCONEE PARKWAY",GREENSBORO,GA,"30642",GREENE,"7064537331"
